scenario,governance_setting,governance_delta,governance_theta,governance_R_max,seed,run_length,cumulative_revenue,revenue_per_vehicle,fleet_utilization,unmet_demand_rate,service_rate,avg_unmet_demand,price_volatility,spatial_imbalance,demand_supply_mismatch,imbalance_persistence,persistence_demand_supply_mismatch,vehicle_concentration,oscillation_index,overload_frequency,low_idle_frequency,peak_unmet_demand,trips_served,avg_price,avg_idle_vehicles,avg_price_C,avg_price_A,avg_price_R1
pricing_only,none,none,none,none,44,500,39774.73175960981,497.1841469951226,0.406225,0.29807596451001894,0.7019240354899811,5.98,2.540208300331908,0.11142083333333333,0.11142083333333333,0.004,0.004,15.013017823398703,0.28112449799196787,0.474,0.0,23,7041,9.342076161800147,47.502,1.09094244,8.398785902262038,12.682570358771066
pricing_only,none,none,none,none,45,500,38953.80449095849,486.92255613698114,0.41815,0.28260652629478095,0.717393473705219,5.664,2.585724559127128,0.108775,0.108775,0.002,0.002,14.35124171538804,0.3192771084337349,0.434,0.0,18,7189,9.211532874871116,46.548,1.114963656,7.475310469904458,11.337886414924453
pricing_only,none,none,none,none,46,500,37106.884489264914,463.8360561158114,0.399975,0.2990301174068402,0.7009698825931598,5.858,2.1633167027629896,0.11220833333333334,0.11220833333333334,0.002,0.002,15.126850710784597,0.3152610441767068,0.488,0.0,18,6866,9.045308135862081,48.002,1.0836026,6.762289439720844,11.562332204338006
pricing_only,none,none,none,none,47,500,36856.09072886147,460.70113411076835,0.4205,0.29258855045143367,0.7074114495485664,5.898,2.36506673946649,0.10887083333333333,0.10887083333333333,0.008,0.008,13.953526253694951,0.2971887550200803,0.47,0.0,22,7130,8.986807685885472,46.36,1.1738733184799999,6.2515508024146484,11.785275291036731
pricing_only,none,none,none,none,48,500,38100.963356485125,476.2620419560641,0.410225,0.29251497005988025,0.7074850299401197,5.862,2.744157411534605,0.11050833333333333,0.11050833333333333,0.0,0.0,14.649743146184113,0.26305220883534136,0.446,0.0,25,7089,9.157239320819304,47.182,1.0665976,7.301537240542206,11.859706321878317
pricing_only,none,none,none,none,49,500,39727.43446294405,496.59293078680065,0.3949,0.2948651182168524,0.7051348817831475,5.662,2.9458737660998255,0.11264583333333333,0.11264583333333333,0.004,0.004,15.409820787047517,0.3112449799196787,0.476,0.0,24,6770,10.063967086026452,48.408,1.10351998,8.39249109561371,12.10416201189647
pricing_only,none,none,none,none,50,500,41915.92899622141,523.9491124527676,0.408575,0.29528688524590163,0.7047131147540984,5.764,2.1973047829591956,0.11057916666666667,0.11057916666666667,0.004,0.004,14.84792416649199,0.321285140562249,0.43,0.0,22,6878,10.177621466205688,47.314,1.11915332,8.476390711953487,12.94598320965281
rebalancing_only,none,none,none,none,1,500,87373.0,1092.1625,0.279075,0.26935123042505593,0.7306487695749441,3.612,0.0,0.12528333333333333,0.12528333333333333,0.006,0.006,14.97494220030888,0.0,0.394,0.0,14,4899,17.166666666666668,54.612,18.0,25.0,15.0
rebalancing_only,none,none,none,none,2,500,89634.0,1120.425,0.282925,0.2556093268807743,0.7443906731192257,3.486,0.0,0.12410416666666667,0.12410416666666667,0.01,0.01,15.964659876576162,0.0,0.372,0.0,14,5076,17.166666666666668,54.182,18.0,25.0,15.0
rebalancing_only,none,none,none,none,3,500,91065.0,1138.3125,0.2939,0.25664233576642337,0.7433576642335766,3.516,0.0,0.12244166666666667,0.12244166666666667,0.008,0.008,15.299086317498649,0.0,0.358,0.0,16,5092,17.166666666666668,53.494,18.0,25.0,15.0
rebalancing_only,none,none,none,none,4,500,87468.0,1093.35,0.27535,0.2705342607666124,0.7294657392333876,3.656,0.0,0.12557083333333333,0.12557083333333333,0.018,0.018,15.44923109368479,0.0,0.396,0.0,15,4929,17.166666666666668,54.664,18.0,25.0,15.0
rebalancing_only,none,none,none,none,5,500,88718.0,1108.975,0.28325,0.2517303641287993,0.7482696358712007,3.346,0.0,0.12424166666666667,0.12424166666666667,0.004,0.004,15.39140502203854,0.0,0.348,0.0,18,4973,17.166666666666668,54.442,18.0,25.0,15.0
rebalancing_only,none,none,none,none,6,500,93700.0,1171.25,0.298575,0.23403011255664377,0.7659698874433563,3.202,0.0,0.12150416666666666,0.12150416666666666,0.002,0.002,14.820607310062561,0.0,0.318,0.0,15,5240,17.166666666666668,53.378,18.0,25.0,15.0
rebalancing_only,none,none,none,none,7,500,92316.0,1153.95,0.2949,0.23716526113330375,0.7628347388666963,3.206,0.0,0.122475,0.122475,0.004,0.004,13.507022675367606,0.0,0.3,0.0,17,5156,17.166666666666668,53.834,18.0,25.0,15.0
rebalancing_only,none,none,none,none,8,500,91975.0,1149.6875,0.29515,0.2493090909090909,0.7506909090909091,3.428,0.0,0.12249166666666667,0.12249166666666667,0.004,0.004,14.414155265361638,0.0,0.348,0.0,14,5161,17.166666666666668,53.5,18.0,25.0,15.0
rebalancing_only,none,none,none,none,9,500,92712.0,1158.9,0.296425,0.24833478134955111,0.7516652186504489,3.43,0.0,0.12218333333333334,0.12218333333333334,0.004,0.004,14.207030724368678,0.0,0.336,0.0,16,5191,17.166666666666668,53.394,18.0,25.0,15.0
rebalancing_only,none,none,none,none,10,500,87419.0,1092.7375,0.27935,0.2800526469727991,0.7199473530272009,3.83,0.0,0.1248875,0.1248875,0.018,0.018,16.19980076508331,0.0,0.408,0.0,15,4923,17.166666666666668,54.082,18.0,25.0,15.0
rebalancing_only,none,none,none,none,11,500,89865.0,1123.3125,0.28795,0.2583689721280047,0.7416310278719953,3.504,0.0,0.1238625,0.1238625,0.008,0.008,15.019502996818012,0.0,0.358,0.0,17,5029,17.166666666666668,54.118,18.0,25.0,15.0
rebalancing_only,none,none,none,none,12,500,89663.0,1120.7875,0.2853,0.2457424559306842,0.7542575440693158,3.29,0.0,0.12325833333333333,0.12325833333333333,0.016,0.016,15.482491516210342,0.0,0.324,0.0,18,5049,17.166666666666668,54.07,18.0,25.0,15.0
rebalancing_only,none,none,none,none,13,500,92672.0,1158.4,0.2945,0.22779691478208777,0.7722030852179123,3.042,0.0,0.12227916666666666,0.12227916666666666,0.01,0.01,13.523742736133057,0.0,0.3,0.0,16,5156,17.166666666666668,54.002,18.0,25.0,15.0
rebalancing_only,none,none,none,none,14,500,89334.0,1116.675,0.28765,0.2780249748815846,0.7219750251184154,3.874,0.0,0.12394166666666667,0.12394166666666667,0.016,0.016,15.560597029861498,0.0,0.418,0.0,15,5030,17.166666666666668,53.63,18.0,25.0,15.0
rebalancing_only,none,none,none,none,15,500,97032.0,1212.9,0.310625,0.2026366464227522,0.7973633535772477,2.736,0.0,0.119275,0.119275,0.004,0.004,12.148475644327455,0.0,0.24,0.0,14,5383,17.166666666666668,52.886,18.0,25.0,15.0
rebalancing_only,none,none,none,none,16,500,91446.0,1143.075,0.292325,0.24644896763801435,0.7535510323619856,3.366,0.0,0.12265416666666666,0.12265416666666666,0.012,0.012,14.82150490953811,0.0,0.334,0.0,18,5146,17.166666666666668,53.662,18.0,25.0,15.0
rebalancing_only,none,none,none,none,17,500,86639.0,1082.9875,0.277825,0.27931136835856335,0.7206886316414367,3.764,0.0,0.12530416666666666,0.12530416666666666,0.006,0.006,15.884730674070637,0.0,0.412,0.0,19,4856,17.166666666666668,54.438,18.0,25.0,15.0
rebalancing_only,none,none,none,none,18,500,92587.0,1157.3375,0.294125,0.25554760200429494,0.7444523979957051,3.57,0.0,0.12270833333333334,0.12270833333333334,0.012,0.012,15.147055290188682,0.0,0.332,0.0,19,5200,17.166666666666668,53.556,18.0,25.0,15.0
rebalancing_only,none,none,none,none,19,500,92200.0,1152.5,0.292725,0.25717154331612163,0.7428284566838783,3.586,0.0,0.12285,0.12285,0.006,0.006,14.385734408849295,0.0,0.362,0.0,16,5179,17.166666666666668,53.532,18.0,25.0,15.0
rebalancing_only,none,none,none,none,20,500,89115.0,1113.9375,0.2839,0.2438468550592525,0.7561531449407475,3.21,0.0,0.12442916666666667,0.12442916666666667,0.008,0.008,13.109458860497533,0.0,0.34,0.0,15,4977,17.166666666666668,54.824,18.0,25.0,15.0
rebalancing_only,none,none,none,none,21,500,89737.0,1121.7125,0.288475,0.2581973239229525,0.7418026760770475,3.512,0.0,0.12333333333333334,0.12333333333333334,0.012,0.012,15.536957888599341,0.0,0.376,0.0,20,5045,17.166666666666668,53.858,18.0,25.0,15.0
rebalancing_only,none,none,none,none,22,500,90476.0,1130.95,0.2888,0.2501106031558767,0.7498893968441234,3.392,0.0,0.12303333333333333,0.12303333333333333,0.002,0.002,15.365698119919804,0.0,0.334,0.0,18,5085,17.166666666666668,53.734,18.0,25.0,15.0
rebalancing_only,none,none,none,none,23,500,89178.0,1114.725,0.2865,0.24958776795083196,0.7504122320491681,3.33,0.0,0.12322083333333333,0.12322083333333333,0.004,0.004,15.715903575670806,0.0,0.348,0.0,15,5006,17.166666666666668,53.974,18.0,25.0,15.0
rebalancing_only,none,none,none,none,24,500,89482.0,1118.525,0.285625,0.2716529759331316,0.7283470240668684,3.77,0.0,0.1234625,0.1234625,0.016,0.016,16.427458853624476,0.0,0.412,0.0,19,5054,17.166666666666668,53.39,18.0,25.0,15.0
rebalancing_only,none,none,none,none,25,500,95170.0,1189.625,0.303975,0.2480225988700565,0.7519774011299435,3.512,0.0,0.12100416666666666,0.12100416666666666,0.008,0.008,14.305222796587865,0.0,0.34,0.0,17,5324,17.166666666666668,52.702,18.0,25.0,15.0
rebalancing_only,none,none,none,none,26,500,88835.0,1110.4375,0.283475,0.26827133479212256,0.7317286652078774,3.678,0.0,0.12425416666666667,0.12425416666666667,0.008,0.008,15.4576459421775,0.0,0.39,0.0,13,5016,17.166666666666668,54.008,18.0,25.0,15.0
rebalancing_only,none,none,none,none,27,500,90066.0,1125.825,0.290675,0.2611994746826207,0.7388005253173793,3.58,0.0,0.12297083333333333,0.12297083333333333,0.02,0.02,15.505849019334654,0.0,0.38,0.0,18,5063,17.166666666666668,53.608,18.0,25.0,15.0
rebalancing_only,none,none,none,none,28,500,87457.0,1093.2125,0.279475,0.2634263426342634,0.7365736573657367,3.512,0.0,0.1250875,0.1250875,0.014,0.014,15.565227769715111,0.0,0.362,0.0,16,4910,17.166666666666668,54.728,18.0,25.0,15.0
rebalancing_only,none,none,none,none,29,500,88862.0,1110.775,0.280525,0.2582270975392825,0.7417729024607175,3.484,0.0,0.12500833333333333,0.12500833333333333,0.026,0.026,14.50508412174587,0.0,0.378,0.0,22,5004,17.166666666666668,54.616,18.0,25.0,15.0
rebalancing_only,none,none,none,none,30,500,86887.0,1086.0875,0.276475,0.27030665669409126,0.7296933433059087,3.614,0.0,0.1253625,0.1253625,0.022,0.022,15.423320715668673,0.0,0.384,0.0,18,4878,17.166666666666668,54.632,18.0,25.0,15.0
rebalancing_only,none,none,none,none,31,500,90670.0,1133.375,0.288975,0.2692307692307692,0.7307692307692308,3.752,0.0,0.12365,0.12365,0.01,0.01,15.668149351401112,0.0,0.368,0.0,18,5092,17.166666666666668,53.674,18.0,25.0,15.0
rebalancing_only,none,none,none,none,32,500,90462.0,1130.775,0.28865,0.2518006761722769,0.7481993238277231,3.426,0.0,0.12320833333333334,0.12320833333333334,0.006,0.006,15.84558487739731,0.0,0.36,0.0,15,5090,17.166666666666668,53.808,18.0,25.0,15.0
rebalancing_only,none,none,none,none,33,500,90894.0,1136.175,0.293075,0.2555441327654575,0.7444558672345425,3.48,0.0,0.1228,0.1228,0.008,0.008,15.544792927485364,0.0,0.374,0.0,15,5069,17.166666666666668,53.592,18.0,25.0,15.0
rebalancing_only,none,none,none,none,34,500,88866.0,1110.825,0.282675,0.2545833954389626,0.7454166045610374,3.416,0.0,0.12415833333333333,0.12415833333333333,0.004,0.004,14.959643361478527,0.0,0.35,0.0,13,5001,17.166666666666668,54.304,18.0,25.0,15.0
rebalancing_only,none,none,none,none,35,500,89726.0,1121.575,0.2865,0.24977658623771223,0.7502234137622877,3.354,0.0,0.12363333333333333,0.12363333333333333,0.014,0.014,14.716629577659523,0.0,0.362,0.0,14,5037,17.166666666666668,54.198,18.0,25.0,15.0
rebalancing_only,none,none,none,none,36,500,93088.0,1163.6,0.2958,0.2177105184297273,0.7822894815702727,2.906,0.0,0.12148333333333333,0.12148333333333333,0.002,0.002,14.540461135878049,0.0,0.27,0.0,12,5221,17.166666666666668,53.722,18.0,25.0,15.0
rebalancing_only,none,none,none,none,37,500,89679.0,1120.9875,0.2905,0.2778733161364288,0.7221266838635712,3.878,0.0,0.1231625,0.1231625,0.008,0.008,15.964628972426622,0.0,0.398,0.0,19,5039,17.166666666666668,53.196,18.0,25.0,15.0
rebalancing_only,none,none,none,none,38,500,88578.0,1107.225,0.28385,0.26601855943437913,0.7339814405656209,3.612,0.0,0.12392083333333333,0.12392083333333333,0.008,0.008,15.63977075666405,0.0,0.376,0.0,15,4983,17.166666666666668,53.986,18.0,25.0,15.0
rebalancing_only,none,none,none,none,39,500,91983.0,1149.7875,0.2917,0.2524538106235566,0.7475461893764435,3.498,0.0,0.12293333333333334,0.12293333333333334,0.004,0.004,14.88646115086078,0.0,0.358,0.0,15,5179,17.166666666666668,53.65,18.0,25.0,15.0
rebalancing_only,none,none,none,none,40,500,88152.0,1101.9,0.28415,0.25018988303205225,0.7498101169679477,3.294,0.0,0.12370833333333334,0.12370833333333334,0.012,0.012,14.995425888480838,0.0,0.34,0.0,19,4936,17.166666666666668,54.256,18.0,25.0,15.0
rebalancing_only,none,none,none,none,41,500,88830.0,1110.375,0.282675,0.2556615017878427,0.7443384982121573,3.432,0.0,0.124075,0.124075,0.004,0.004,16.00787748520908,0.0,0.366,0.0,13,4996,17.166666666666668,54.26,18.0,25.0,15.0
rebalancing_only,none,none,none,none,42,500,90187.0,1127.3375,0.286525,0.2532821950140139,0.7467178049859862,3.434,0.0,0.12365,0.12365,0.018,0.018,15.14190295454501,0.0,0.338,0.0,17,5062,17.166666666666668,54.108,18.0,25.0,15.0
rebalancing_only,none,none,none,none,43,500,89982.0,1124.775,0.28975,0.25985294117647056,0.7401470588235295,3.534,0.0,0.12337083333333333,0.12337083333333333,0.012,0.012,15.544956144179999,0.0,0.386,0.0,17,5033,17.166666666666668,53.8,18.0,25.0,15.0
rebalancing_only,none,none,none,none,44,500,91606.0,1145.075,0.2945,0.24967110071626955,0.7503288992837305,3.416,0.0,0.12235833333333333,0.12235833333333333,0.012,0.012,15.206637314707894,0.0,0.33,0.0,14,5133,17.166666666666668,53.432,18.0,25.0,15.0
rebalancing_only,none,none,none,none,45,500,93185.0,1164.8125,0.29945,0.24407272727272727,0.7559272727272728,3.356,0.0,0.12165416666666666,0.12165416666666666,0.022,0.022,13.641557330929317,0.0,0.318,0.0,16,5197,17.166666666666668,53.2,18.0,25.0,15.0
rebalancing_only,none,none,none,none,46,500,91082.0,1138.525,0.290975,0.25706010137581464,0.7429398986241853,3.55,0.0,0.12309166666666667,0.12309166666666667,0.018,0.018,15.410456632529486,0.0,0.354,0.0,19,5130,17.166666666666668,53.704,18.0,25.0,15.0
rebalancing_only,none,none,none,none,47,500,90103.0,1126.2875,0.291625,0.2703210876482499,0.7296789123517501,3.738,0.0,0.12325416666666666,0.12325416666666666,0.012,0.012,15.002574621591304,0.0,0.38,0.0,14,5045,17.166666666666668,53.466,18.0,25.0,15.0
rebalancing_only,none,none,none,none,48,500,94004.0,1175.05,0.299475,0.2456391192450672,0.7543608807549328,3.436,0.0,0.12184583333333333,0.12184583333333333,0.012,0.012,14.560398825244231,0.0,0.34,0.0,16,5276,17.166666666666668,53.144,18.0,25.0,15.0
rebalancing_only,none,none,none,none,49,500,93140.0,1164.25,0.2955,0.25908127208480564,0.7409187279151943,3.666,0.0,0.12212083333333333,0.12212083333333333,0.01,0.01,15.804962195312644,0.0,0.368,0.0,18,5242,17.166666666666668,53.014,18.0,25.0,15.0
rebalancing_only,none,none,none,none,50,500,93196.0,1164.95,0.297525,0.25320970042796004,0.7467902995720399,3.55,0.0,0.121425,0.121425,0.012,0.012,15.06989098240842,0.0,0.354,0.0,16,5235,17.166666666666668,52.768,18.0,25.0,15.0
interaction,none,none,none,none,1,500,28462.88002550388,355.78600031879853,0.50225,0.1963397465978414,0.8036602534021586,4.184,1.2358605132568636,0.08709166666666666,0.08709166666666666,0.0,0.0,9.985653930724878,0.42369477911646586,0.192,0.0,16,8563,4.645741940007946,35.056,1.13796475418,2.0245453110637723,5.112461117282207
interaction,none,none,none,none,2,500,33486.59659751569,418.5824574689461,0.471125,0.22163103414917287,0.7783689658508272,4.582,1.3085035220794223,0.09271666666666667,0.09271666666666667,0.0,0.0,11.201426532956688,0.38755020080321284,0.266,0.0,16,8046,5.960118422036212,37.302,1.059384484,2.749519278106156,8.602695817227016
interaction,none,none,none,none,3,500,31884.177559783297,398.5522194972912,0.48485,0.20622679234504426,0.7937732076549557,4.332,1.6916811210277956,0.09023333333333333,0.09023333333333333,0.0,0.0,10.917105528556151,0.40160642570281124,0.228,0.0,21,8337,5.5534011439572435,36.39,1.09991058,2.258395359148949,8.605353266920636
interaction,none,none,none,none,4,500,28712.687606124247,358.90859507655307,0.498825,0.19895385764991594,0.8010461423500841,4.26,1.285609760007078,0.0876,0.0876,0.0,0.0,10.368094817883222,0.44176706827309237,0.216,0.0,17,8576,4.587361495600166,35.242,1.105768148,2.666354377722037,6.162181168666733
interaction,none,none,none,none,5,500,28902.837667179374,361.2854708397422,0.495975,0.19998114274938714,0.8000188572506128,4.242,1.2632904208139082,0.08827083333333334,0.08827083333333334,0.0,0.0,10.61912593194238,0.41566265060240964,0.206,0.0,16,8485,4.759865645090297,35.614,1.099928757942378,2.8102939732473584,6.237543485424231
interaction,none,none,none,none,6,500,31991.762608844827,399.89703261056036,0.475675,0.21203632148377125,0.7879636785162287,4.39,1.5139036756671336,0.09148333333333333,0.09148333333333333,0.0,0.0,11.030106861455758,0.3795180722891566,0.244,0.0,19,8157,5.645011318382793,36.894,1.07678846,2.7684443042337694,8.758370775401339
interaction,none,none,none,none,7,500,34009.146898910076,425.11433623637595,0.48295,0.20985860933565756,0.7901413906643424,4.334,1.8230736560250942,0.09028333333333334,0.09028333333333334,0.002,0.002,11.144155875670013,0.42570281124497994,0.252,0.0,15,8159,6.0485385475497635,36.44,1.0796128999999999,2.565390451417526,8.632009808057788
interaction,none,none,none,none,8,500,31095.333627369422,388.6916703421178,0.48965,0.21156188513070365,0.7884381148692964,4.516,1.5784626165302387,0.08931666666666667,0.08931666666666667,0.0,0.0,11.045774325138332,0.3654618473895582,0.224,0.0,17,8415,5.30055765546738,35.702,1.06844832,2.7047924845084435,9.346033201121577
interaction,none,none,none,none,9,500,31037.46185103995,387.96827313799935,0.4836,0.21445419379186717,0.7855458062081329,4.546,1.6830756408191745,0.090625,0.090625,0.0,0.0,11.186101268411537,0.39156626506024095,0.254,0.0,17,8326,5.3299865299632705,36.29,1.0758112,2.572006245135773,7.286122035007861
interaction,none,none,none,none,10,500,31640.48425721661,395.5060532152076,0.47375,0.21339685008749756,0.7866031499125025,4.39,1.45376225366146,0.09195,0.09195,0.0,0.0,11.316892969780058,0.43373493975903615,0.234,0.0,20,8091,5.65484513267319,37.144,1.0859798,2.3880394426235805,10.1803408292849
interaction,none,none,none,none,11,500,29556.231052113282,369.452888151416,0.48325,0.20433317284545016,0.7956668271545498,4.244,1.460733953048559,0.09068333333333334,0.09068333333333334,0.0,0.0,10.672806875307773,0.41164658634538154,0.21,0.0,17,8263,5.202288219758299,36.812,1.09153786,2.135964350777344,5.868051458856342
interaction,none,none,none,none,12,500,28637.88853295723,357.9736066619654,0.48995,0.20227729403884795,0.797722705961152,4.228,1.293403661567072,0.08894583333333334,0.08894583333333334,0.0,0.0,10.61916082282746,0.4397590361445783,0.238,0.0,18,8337,4.882024429676489,35.876,1.09613588,2.307303905318181,6.575763864032749
interaction,none,none,none,none,13,500,30390.42279999688,379.88028499996096,0.497725,0.20312790914168682,0.7968720908583131,4.364,1.9004072252256177,0.0878375,0.0878375,0.0,0.0,10.279069784143699,0.41365461847389556,0.23,0.0,18,8560,5.061951344390394,35.098,1.0652264,2.7124479255752747,7.877953813083569
interaction,none,none,none,none,14,500,29822.179884332596,372.77724855415744,0.48645,0.20881910492666417,0.7911808950733359,4.442,1.2594773621214295,0.08986666666666666,0.08986666666666666,0.0,0.0,10.826978151085239,0.42771084337349397,0.21,0.0,19,8415,4.9458202896645105,35.998,1.1500280078,2.664296242625504,7.383193802274497
